GEOID,NAME,variable,estimate,moe
04003001602,Census Tract 16.02; Cochise County; Arizona,no_hs_den,2217,318
04003001602,Census Tract 16.02; Cochise County; Arizona,no_hs_num,29,33
04003001602,Census Tract 16.02; Cochise County; Arizona,poverty_den,3186,614
04003001602,Census Tract 16.02; Cochise County; Arizona,poverty_num,728,287
04003001602,Census Tract 16.02; Cochise County; Arizona,med_income,47769,10268
04003001602,Census Tract 16.02; Cochise County; Arizona,unemp_den,1401,291
04003001602,Census Tract 16.02; Cochise County; Arizona,unemp_num,64,45
04003001602,Census Tract 16.02; Cochise County; Arizona,no_ins_den,3086,621
04003001602,Census Tract 16.02; Cochise County; Arizona,no_ins_num,99,145
04003001701,Census Tract 17.01; Cochise County; Arizona,no_hs_den,2962,445
04003001701,Census Tract 17.01; Cochise County; Arizona,no_hs_num,53,58
04003001701,Census Tract 17.01; Cochise County; Arizona,poverty_den,4099,572
04003001701,Census Tract 17.01; Cochise County; Arizona,poverty_num,605,279
04003001701,Census Tract 17.01; Cochise County; Arizona,med_income,71318,14837
04003001701,Census Tract 17.01; Cochise County; Arizona,unemp_den,2201,421
04003001701,Census Tract 17.01; Cochise County; Arizona,unemp_num,140,98
04003001701,Census Tract 17.01; Cochise County; Arizona,no_ins_den,4124,578
04003001701,Census Tract 17.01; Cochise County; Arizona,no_ins_num,23,43
04023966000,Census Tract 9660; Santa Cruz County; Arizona,no_hs_den,2673,262
04023966000,Census Tract 9660; Santa Cruz County; Arizona,no_hs_num,19,19
04023966000,Census Tract 9660; Santa Cruz County; Arizona,poverty_den,3300,358
04023966000,Census Tract 9660; Santa Cruz County; Arizona,poverty_num,274,126
04023966000,Census Tract 9660; Santa Cruz County; Arizona,med_income,57569,13454
04023966000,Census Tract 9660; Santa Cruz County; Arizona,unemp_den,1077,210
04023966000,Census Tract 9660; Santa Cruz County; Arizona,unemp_num,93,56
04023966000,Census Tract 9660; Santa Cruz County; Arizona,no_ins_den,3353,362
04023966000,Census Tract 9660; Santa Cruz County; Arizona,no_ins_num,0,14
04001944100,Census Tract 9441; Apache County; Arizona,no_hs_den,3303,300
04001944100,Census Tract 9441; Apache County; Arizona,no_hs_num,99,35
04001944100,Census Tract 9441; Apache County; Arizona,poverty_den,5483,393
04001944100,Census Tract 9441; Apache County; Arizona,poverty_num,2316,387
04001944100,Census Tract 9441; Apache County; Arizona,med_income,29688,5829
04001944100,Census Tract 9441; Apache County; Arizona,unemp_den,1893,199
04001944100,Census Tract 9441; Apache County; Arizona,unemp_num,323,89
04001944100,Census Tract 9441; Apache County; Arizona,no_ins_den,6016,392
04001944100,Census Tract 9441; Apache County; Arizona,no_ins_num,331,109
04001945100,Census Tract 9451; Apache County; Arizona,no_hs_den,1581,188
04001945100,Census Tract 9451; Apache County; Arizona,no_hs_num,30,23
04001945100,Census Tract 9451; Apache County; Arizona,poverty_den,2547,316
04001945100,Census Tract 9451; Apache County; Arizona,poverty_num,944,241
04001945100,Census Tract 9451; Apache County; Arizona,med_income,32424,7654
04001945100,Census Tract 9451; Apache County; Arizona,unemp_den,851,167
04001945100,Census Tract 9451; Apache County; Arizona,unemp_num,74,44
04001945100,Census Tract 9451; Apache County; Arizona,no_ins_den,2547,316
04001945100,Census Tract 9451; Apache County; Arizona,no_ins_num,170,106
04005001500,Census Tract 15; Coconino County; Arizona,no_hs_den,3175,471
04005001500,Census Tract 15; Coconino County; Arizona,no_hs_num,45,69
04005001500,Census Tract 15; Coconino County; Arizona,poverty_den,3438,498
04005001500,Census Tract 15; Coconino County; Arizona,poverty_num,405,221
04005001500,Census Tract 15; Coconino County; Arizona,med_income,75625,14218
04005001500,Census Tract 15; Coconino County; Arizona,unemp_den,1288,302
04005001500,Census Tract 15; Coconino County; Arizona,unemp_num,84,80
04005001500,Census Tract 15; Coconino County; Arizona,no_ins_den,3438,498
04005001500,Census Tract 15; Coconino County; Arizona,no_ins_num,104,94
04005002000,Census Tract 20; Coconino County; Arizona,no_hs_den,1295,230
04005002000,Census Tract 20; Coconino County; Arizona,no_hs_num,0,14
04005002000,Census Tract 20; Coconino County; Arizona,poverty_den,1593,293
04005002000,Census Tract 20; Coconino County; Arizona,poverty_num,300,115
04005002000,Census Tract 20; Coconino County; Arizona,med_income,63059,3668
04005002000,Census Tract 20; Coconino County; Arizona,unemp_den,899,202
04005002000,Census Tract 20; Coconino County; Arizona,unemp_num,53,34
04005002000,Census Tract 20; Coconino County; Arizona,no_ins_den,1622,288
04005002000,Census Tract 20; Coconino County; Arizona,no_ins_num,37,32
04007000302,Census Tract 3.02; Gila County; Arizona,no_hs_den,2331,266
04007000302,Census Tract 3.02; Gila County; Arizona,no_hs_num,19,29
04007000302,Census Tract 3.02; Gila County; Arizona,poverty_den,2876,322
04007000302,Census Tract 3.02; Gila County; Arizona,poverty_num,217,77
04007000302,Census Tract 3.02; Gila County; Arizona,med_income,70625,3720
04007000302,Census Tract 3.02; Gila County; Arizona,unemp_den,1362,241
04007000302,Census Tract 3.02; Gila County; Arizona,unemp_num,164,117
04007000302,Census Tract 3.02; Gila County; Arizona,no_ins_den,2876,322
04007000302,Census Tract 3.02; Gila County; Arizona,no_ins_num,0,14
04007000700,Census Tract 7; Gila County; Arizona,no_hs_den,1515,303
04007000700,Census Tract 7; Gila County; Arizona,no_hs_num,0,14
04007000700,Census Tract 7; Gila County; Arizona,poverty_den,1666,350
04007000700,Census Tract 7; Gila County; Arizona,poverty_num,295,169
04007000700,Census Tract 7; Gila County; Arizona,med_income,49722,11129
04007000700,Census Tract 7; Gila County; Arizona,unemp_den,398,195
04007000700,Census Tract 7; Gila County; Arizona,unemp_num,0,14
04007000700,Census Tract 7; Gila County; Arizona,no_ins_den,1666,350
04007000700,Census Tract 7; Gila County; Arizona,no_ins_num,0,14
04013421202,Census Tract 4212.02; Maricopa County; Arizona,no_hs_den,2558,291
04013421202,Census Tract 4212.02; Maricopa County; Arizona,no_hs_num,105,47
04013421202,Census Tract 4212.02; Maricopa County; Arizona,poverty_den,3589,414
04013421202,Census Tract 4212.02; Maricopa County; Arizona,poverty_num,538,317
04013421202,Census Tract 4212.02; Maricopa County; Arizona,med_income,83281,27476
04013421202,Census Tract 4212.02; Maricopa County; Arizona,unemp_den,2212,345
04013421202,Census Tract 4212.02; Maricopa County; Arizona,unemp_num,78,75
04013421202,Census Tract 4212.02; Maricopa County; Arizona,no_ins_den,3574,414
04013421202,Census Tract 4212.02; Maricopa County; Arizona,no_ins_num,23,31
04013216806,Census Tract 2168.06; Maricopa County; Arizona,no_hs_den,2611,239
04013216806,Census Tract 2168.06; Maricopa County; Arizona,no_hs_num,12,18
04013216806,Census Tract 2168.06; Maricopa County; Arizona,poverty_den,3104,325
04013216806,Census Tract 2168.06; Maricopa County; Arizona,poverty_num,279,128
04013216806,Census Tract 2168.06; Maricopa County; Arizona,med_income,109597,23564
04013216806,Census Tract 2168.06; Maricopa County; Arizona,unemp_den,1660,236
04013216806,Census Tract 2168.06; Maricopa County; Arizona,unemp_num,30,24
04013216806,Census Tract 2168.06; Maricopa County; Arizona,no_ins_den,3104,325
04013216806,Census Tract 2168.06; Maricopa County; Arizona,no_ins_num,26,44
04013422308,Census Tract 4223.08; Maricopa County; Arizona,no_hs_den,3488,395
04013422308,Census Tract 4223.08; Maricopa County; Arizona,no_hs_num,19,30
04013422308,Census Tract 4223.08; Maricopa County; Arizona,poverty_den,5132,617
04013422308,Census Tract 4223.08; Maricopa County; Arizona,poverty_num,365,292
04013422308,Census Tract 4223.08; Maricopa County; Arizona,med_income,105098,11871
04013422308,Census Tract 4223.08; Maricopa County; Arizona,unemp_den,2970,371
04013422308,Census Tract 4223.08; Maricopa County; Arizona,unemp_num,170,130
04013422308,Census Tract 4223.08; Maricopa County; Arizona,no_ins_den,5164,633
04013422308,Census Tract 4223.08; Maricopa County; Arizona,no_ins_num,146,218
04013422213,Census Tract 4222.13; Maricopa County; Arizona,no_hs_den,1836,171
04013422213,Census Tract 4222.13; Maricopa County; Arizona,no_hs_num,0,14
04013422213,Census Tract 4222.13; Maricopa County; Arizona,poverty_den,2482,201
04013422213,Census Tract 4222.13; Maricopa County; Arizona,poverty_num,179,125
04013422213,Census Tract 4222.13; Maricopa County; Arizona,med_income,120852,15065
04013422213,Census Tract 4222.13; Maricopa County; Arizona,unemp_den,1622,188
04013422213,Census Tract 4222.13; Maricopa County; Arizona,unemp_num,17,15
04013422213,Census Tract 4222.13; Maricopa County; Arizona,no_ins_den,2482,201
04013422213,Census Tract 4222.13; Maricopa County; Arizona,no_ins_num,5,8
04013115600,Census Tract 1156; Maricopa County; Arizona,no_hs_den,2708,303
04013115600,Census Tract 1156; Maricopa County; Arizona,no_hs_num,99,102
04013115600,Census Tract 1156; Maricopa County; Arizona,poverty_den,5137,812
04013115600,Census Tract 1156; Maricopa County; Arizona,poverty_num,1010,765
04013115600,Census Tract 1156; Maricopa County; Arizona,med_income,60838,12275
04013115600,Census Tract 1156; Maricopa County; Arizona,unemp_den,2039,349
04013115600,Census Tract 1156; Maricopa County; Arizona,unemp_num,18,28
04013115600,Census Tract 1156; Maricopa County; Arizona,no_ins_den,5073,798
04013115600,Census Tract 1156; Maricopa County; Arizona,no_ins_num,34,45
04013114302,Census Tract 1143.02; Maricopa County; Arizona,no_hs_den,1259,232
04013114302,Census Tract 1143.02; Maricopa County; Arizona,no_hs_num,30,29
04013114302,Census Tract 1143.02; Maricopa County; Arizona,poverty_den,2593,414
04013114302,Census Tract 1143.02; Maricopa County; Arizona,poverty_num,645,275
04013114302,Census Tract 1143.02; Maricopa County; Arizona,med_income,31484,5991
04013114302,Census Tract 1143.02; Maricopa County; Arizona,unemp_den,901,227
04013114302,Census Tract 1143.02; Maricopa County; Arizona,unemp_num,46,50
04013114302,Census Tract 1143.02; Maricopa County; Arizona,no_ins_den,2593,414
04013114302,Census Tract 1143.02; Maricopa County; Arizona,no_ins_num,18,29
04013108400,Census Tract 1084; Maricopa County; Arizona,no_hs_den,4662,885
04013108400,Census Tract 1084; Maricopa County; Arizona,no_hs_num,51,57
04013108400,Census Tract 1084; Maricopa County; Arizona,poverty_den,5735,959
04013108400,Census Tract 1084; Maricopa County; Arizona,poverty_num,814,378
04013108400,Census Tract 1084; Maricopa County; Arizona,med_income,86465,15195
04013108400,Census Tract 1084; Maricopa County; Arizona,unemp_den,3942,851
04013108400,Census Tract 1084; Maricopa County; Arizona,unemp_num,43,45
04013108400,Census Tract 1084; Maricopa County; Arizona,no_ins_den,5765,960
04013108400,Census Tract 1084; Maricopa County; Arizona,no_ins_num,0,20
04013116100,Census Tract 1161; Maricopa County; Arizona,no_hs_den,2704,416
04013116100,Census Tract 1161; Maricopa County; Arizona,no_hs_num,27,33
04013116100,Census Tract 1161; Maricopa County; Arizona,poverty_den,4721,668
04013116100,Census Tract 1161; Maricopa County; Arizona,poverty_num,1419,561
04013116100,Census Tract 1161; Maricopa County; Arizona,med_income,45588,12235
04013116100,Census Tract 1161; Maricopa County; Arizona,unemp_den,2040,296
04013116100,Census Tract 1161; Maricopa County; Arizona,unemp_num,113,89
04013116100,Census Tract 1161; Maricopa County; Arizona,no_ins_den,4721,668
04013116100,Census Tract 1161; Maricopa County; Arizona,no_ins_num,245,153
04013108602,Census Tract 1086.02; Maricopa County; Arizona,no_hs_den,4432,670
04013108602,Census Tract 1086.02; Maricopa County; Arizona,no_hs_num,139,119
04013108602,Census Tract 1086.02; Maricopa County; Arizona,poverty_den,6232,949
04013108602,Census Tract 1086.02; Maricopa County; Arizona,poverty_num,732,408
04013108602,Census Tract 1086.02; Maricopa County; Arizona,med_income,58013,10365
04013108602,Census Tract 1086.02; Maricopa County; Arizona,unemp_den,4577,708
04013108602,Census Tract 1086.02; Maricopa County; Arizona,unemp_num,212,196
04013108602,Census Tract 1086.02; Maricopa County; Arizona,no_ins_den,6232,949
04013108602,Census Tract 1086.02; Maricopa County; Arizona,no_ins_num,0,20
04013116712,Census Tract 1167.12; Maricopa County; Arizona,no_hs_den,4686,532
04013116712,Census Tract 1167.12; Maricopa County; Arizona,no_hs_num,90,81
04013116712,Census Tract 1167.12; Maricopa County; Arizona,poverty_den,6828,796
04013116712,Census Tract 1167.12; Maricopa County; Arizona,poverty_num,396,221
04013116712,Census Tract 1167.12; Maricopa County; Arizona,med_income,84087,4895
04013116712,Census Tract 1167.12; Maricopa County; Arizona,unemp_den,4133,615
04013116712,Census Tract 1167.12; Maricopa County; Arizona,unemp_num,241,136
04013116712,Census Tract 1167.12; Maricopa County; Arizona,no_ins_den,6801,792
04013116712,Census Tract 1167.12; Maricopa County; Arizona,no_ins_num,165,133
04013218200,Census Tract 2182; Maricopa County; Arizona,no_hs_den,5128,766
04013218200,Census Tract 2182; Maricopa County; Arizona,no_hs_num,35,58
04013218200,Census Tract 2182; Maricopa County; Arizona,poverty_den,6909,1160
04013218200,Census Tract 2182; Maricopa County; Arizona,poverty_num,835,460
04013218200,Census Tract 2182; Maricopa County; Arizona,med_income,102875,22032
04013218200,Census Tract 2182; Maricopa County; Arizona,unemp_den,5160,1161
04013218200,Census Tract 2182; Maricopa County; Arizona,unemp_num,321,286
04013218200,Census Tract 2182; Maricopa County; Arizona,no_ins_den,6909,1160
04013218200,Census Tract 2182; Maricopa County; Arizona,no_ins_num,0,20
04013218000,Census Tract 2180; Maricopa County; Arizona,no_hs_den,3836,686
04013218000,Census Tract 2180; Maricopa County; Arizona,no_hs_num,66,81
04013218000,Census Tract 2180; Maricopa County; Arizona,poverty_den,4918,769
04013218000,Census Tract 2180; Maricopa County; Arizona,poverty_num,149,83
04013218000,Census Tract 2180; Maricopa County; Arizona,med_income,85760,11728
04013218000,Census Tract 2180; Maricopa County; Arizona,unemp_den,3419,692
04013218000,Census Tract 2180; Maricopa County; Arizona,unemp_num,205,124
04013218000,Census Tract 2180; Maricopa County; Arizona,no_ins_den,4918,769
04013218000,Census Tract 2180; Maricopa County; Arizona,no_ins_num,32,39
04013318700,Census Tract 3187; Maricopa County; Arizona,no_hs_den,1778,497
04013318700,Census Tract 3187; Maricopa County; Arizona,no_hs_num,0,20
04013318700,Census Tract 3187; Maricopa County; Arizona,poverty_den,3794,608
04013318700,Census Tract 3187; Maricopa County; Arizona,poverty_num,1503,420
04013318700,Census Tract 3187; Maricopa County; Arizona,med_income,48167,24691
04013318700,Census Tract 3187; Maricopa County; Arizona,unemp_den,2868,668
04013318700,Census Tract 3187; Maricopa County; Arizona,unemp_num,147,107
04013318700,Census Tract 3187; Maricopa County; Arizona,no_ins_den,5644,666
04013318700,Census Tract 3187; Maricopa County; Arizona,no_ins_num,252,174
04013071910,Census Tract 719.10; Maricopa County; Arizona,no_hs_den,4489,492
04013071910,Census Tract 719.10; Maricopa County; Arizona,no_hs_num,212,133
04013071910,Census Tract 719.10; Maricopa County; Arizona,poverty_den,7051,1001
04013071910,Census Tract 719.10; Maricopa County; Arizona,poverty_num,1166,630
04013071910,Census Tract 719.10; Maricopa County; Arizona,med_income,56899,6705
04013071910,Census Tract 719.10; Maricopa County; Arizona,unemp_den,3270,362
04013071910,Census Tract 719.10; Maricopa County; Arizona,unemp_num,57,63
04013071910,Census Tract 719.10; Maricopa County; Arizona,no_ins_den,7051,1001
04013071910,Census Tract 719.10; Maricopa County; Arizona,no_ins_num,142,81
04013115300,Census Tract 1153; Maricopa County; Arizona,no_hs_den,1599,422
04013115300,Census Tract 1153; Maricopa County; Arizona,no_hs_num,53,58
04013115300,Census Tract 1153; Maricopa County; Arizona,poverty_den,2509,531
04013115300,Census Tract 1153; Maricopa County; Arizona,poverty_num,931,420
04013115300,Census Tract 1153; Maricopa County; Arizona,med_income,36106,20090
04013115300,Census Tract 1153; Maricopa County; Arizona,unemp_den,994,301
04013115300,Census Tract 1153; Maricopa County; Arizona,unemp_num,119,66
04013115300,Census Tract 1153; Maricopa County; Arizona,no_ins_den,2567,537
04013115300,Census Tract 1153; Maricopa County; Arizona,no_ins_num,52,42
04013103303,Census Tract 1033.03; Maricopa County; Arizona,no_hs_den,3006,368
04013103303,Census Tract 1033.03; Maricopa County; Arizona,no_hs_num,15,25
04013103303,Census Tract 1033.03; Maricopa County; Arizona,poverty_den,3853,457
04013103303,Census Tract 1033.03; Maricopa County; Arizona,poverty_num,340,268
04013103303,Census Tract 1033.03; Maricopa County; Arizona,med_income,96859,16851
04013103303,Census Tract 1033.03; Maricopa County; Arizona,unemp_den,2114,251
04013103303,Census Tract 1033.03; Maricopa County; Arizona,unemp_num,15,20
04013103303,Census Tract 1033.03; Maricopa County; Arizona,no_ins_den,3853,457
04013103303,Census Tract 1033.03; Maricopa County; Arizona,no_ins_num,141,127
04013104900,Census Tract 1049; Maricopa County; Arizona,no_hs_den,2997,340
04013104900,Census Tract 1049; Maricopa County; Arizona,no_hs_num,0,14
04013104900,Census Tract 1049; Maricopa County; Arizona,poverty_den,4281,493
04013104900,Census Tract 1049; Maricopa County; Arizona,poverty_num,124,72
04013104900,Census Tract 1049; Maricopa County; Arizona,med_income,116188,18757
04013104900,Census Tract 1049; Maricopa County; Arizona,unemp_den,2561,418
04013104900,Census Tract 1049; Maricopa County; Arizona,unemp_num,74,51
04013104900,Census Tract 1049; Maricopa County; Arizona,no_ins_den,4293,498
04013104900,Census Tract 1049; Maricopa County; Arizona,no_ins_num,20,31
04013422509,Census Tract 4225.09; Maricopa County; Arizona,no_hs_den,3600,383
04013422509,Census Tract 4225.09; Maricopa County; Arizona,no_hs_num,5,10
04013422509,Census Tract 4225.09; Maricopa County; Arizona,poverty_den,4929,482
04013422509,Census Tract 4225.09; Maricopa County; Arizona,poverty_num,422,252
04013422509,Census Tract 4225.09; Maricopa County; Arizona,med_income,98250,10572
04013422509,Census Tract 4225.09; Maricopa County; Arizona,unemp_den,2778,339
04013422509,Census Tract 4225.09; Maricopa County; Arizona,unemp_num,94,53
04013422509,Census Tract 4225.09; Maricopa County; Arizona,no_ins_den,4983,518
04013422509,Census Tract 4225.09; Maricopa County; Arizona,no_ins_num,68,90
04013420901,Census Tract 4209.01; Maricopa County; Arizona,no_hs_den,1804,258
04013420901,Census Tract 4209.01; Maricopa County; Arizona,no_hs_num,61,54
04013420901,Census Tract 4209.01; Maricopa County; Arizona,poverty_den,2972,464
04013420901,Census Tract 4209.01; Maricopa County; Arizona,poverty_num,439,293
04013420901,Census Tract 4209.01; Maricopa County; Arizona,med_income,66513,9684
04013420901,Census Tract 4209.01; Maricopa County; Arizona,unemp_den,1578,259
04013420901,Census Tract 4209.01; Maricopa County; Arizona,unemp_num,120,102
04013420901,Census Tract 4209.01; Maricopa County; Arizona,no_ins_den,3047,486
04013420901,Census Tract 4209.01; Maricopa County; Arizona,no_ins_num,119,173
04013106600,Census Tract 1066; Maricopa County; Arizona,no_hs_den,2840,388
04013106600,Census Tract 1066; Maricopa County; Arizona,no_hs_num,0,14
04013106600,Census Tract 1066; Maricopa County; Arizona,poverty_den,3589,407
04013106600,Census Tract 1066; Maricopa County; Arizona,poverty_num,88,78
04013106600,Census Tract 1066; Maricopa County; Arizona,med_income,136250,44254
04013106600,Census Tract 1066; Maricopa County; Arizona,unemp_den,1862,281
04013106600,Census Tract 1066; Maricopa County; Arizona,unemp_num,51,51
04013106600,Census Tract 1066; Maricopa County; Arizona,no_ins_den,3589,407
04013106600,Census Tract 1066; Maricopa County; Arizona,no_ins_num,73,59
04013104217,Census Tract 1042.17; Maricopa County; Arizona,no_hs_den,3424,406
04013104217,Census Tract 1042.17; Maricopa County; Arizona,no_hs_num,27,36
04013104217,Census Tract 1042.17; Maricopa County; Arizona,poverty_den,4686,703
04013104217,Census Tract 1042.17; Maricopa County; Arizona,poverty_num,315,155
04013104217,Census Tract 1042.17; Maricopa County; Arizona,med_income,71250,9254
04013104217,Census Tract 1042.17; Maricopa County; Arizona,unemp_den,2719,422
04013104217,Census Tract 1042.17; Maricopa County; Arizona,unemp_num,112,71
04013104217,Census Tract 1042.17; Maricopa County; Arizona,no_ins_den,5125,707
04013104217,Census Tract 1042.17; Maricopa County; Arizona,no_ins_num,21,40
04013110002,Census Tract 1100.02; Maricopa County; Arizona,no_hs_den,2976,462
04013110002,Census Tract 1100.02; Maricopa County; Arizona,no_hs_num,243,174
04013110002,Census Tract 1100.02; Maricopa County; Arizona,poverty_den,5037,696
04013110002,Census Tract 1100.02; Maricopa County; Arizona,poverty_num,1019,620
04013110002,Census Tract 1100.02; Maricopa County; Arizona,med_income,65107,14839
04013110002,Census Tract 1100.02; Maricopa County; Arizona,unemp_den,1965,354
04013110002,Census Tract 1100.02; Maricopa County; Arizona,unemp_num,71,71
04013110002,Census Tract 1100.02; Maricopa County; Arizona,no_ins_den,5037,696
04013110002,Census Tract 1100.02; Maricopa County; Arizona,no_ins_num,300,285
04013319909,Census Tract 3199.09; Maricopa County; Arizona,no_hs_den,2004,299
04013319909,Census Tract 3199.09; Maricopa County; Arizona,no_hs_num,0,14
04013319909,Census Tract 3199.09; Maricopa County; Arizona,poverty_den,2530,380
04013319909,Census Tract 3199.09; Maricopa County; Arizona,poverty_num,51,35
04013319909,Census Tract 3199.09; Maricopa County; Arizona,med_income,147537,15132
04013319909,Census Tract 3199.09; Maricopa County; Arizona,unemp_den,1610,301
04013319909,Census Tract 3199.09; Maricopa County; Arizona,unemp_num,26,20
04013319909,Census Tract 3199.09; Maricopa County; Arizona,no_ins_den,2530,380
04013319909,Census Tract 3199.09; Maricopa County; Arizona,no_ins_num,5,12
04013104212,Census Tract 1042.12; Maricopa County; Arizona,no_hs_den,4222,491
04013104212,Census Tract 1042.12; Maricopa County; Arizona,no_hs_num,278,294
04013104212,Census Tract 1042.12; Maricopa County; Arizona,poverty_den,6354,1048
04013104212,Census Tract 1042.12; Maricopa County; Arizona,poverty_num,688,590
04013104212,Census Tract 1042.12; Maricopa County; Arizona,med_income,83278,12287
04013104212,Census Tract 1042.12; Maricopa County; Arizona,unemp_den,3251,532
04013104212,Census Tract 1042.12; Maricopa County; Arizona,unemp_num,87,114
04013104212,Census Tract 1042.12; Maricopa County; Arizona,no_ins_den,6424,1070
04013104212,Census Tract 1042.12; Maricopa County; Arizona,no_ins_num,0,20
04013112301,Census Tract 1123.01; Maricopa County; Arizona,no_hs_den,3794,858
04013112301,Census Tract 1123.01; Maricopa County; Arizona,no_hs_num,115,82
04013112301,Census Tract 1123.01; Maricopa County; Arizona,poverty_den,5570,1171
04013112301,Census Tract 1123.01; Maricopa County; Arizona,poverty_num,881,354
04013112301,Census Tract 1123.01; Maricopa County; Arizona,med_income,49849,19094
04013112301,Census Tract 1123.01; Maricopa County; Arizona,unemp_den,3244,993
04013112301,Census Tract 1123.01; Maricopa County; Arizona,unemp_num,313,266
04013112301,Census Tract 1123.01; Maricopa County; Arizona,no_ins_den,5674,1199
04013112301,Census Tract 1123.01; Maricopa County; Arizona,no_ins_num,574,273
04013112601,Census Tract 1126.01; Maricopa County; Arizona,no_hs_den,1904,366
04013112601,Census Tract 1126.01; Maricopa County; Arizona,no_hs_num,98,78
04013112601,Census Tract 1126.01; Maricopa County; Arizona,poverty_den,3255,744
04013112601,Census Tract 1126.01; Maricopa County; Arizona,poverty_num,1414,669
04013112601,Census Tract 1126.01; Maricopa County; Arizona,med_income,30735,8329
04013112601,Census Tract 1126.01; Maricopa County; Arizona,unemp_den,1365,313
04013112601,Census Tract 1126.01; Maricopa County; Arizona,unemp_num,121,76
04013112601,Census Tract 1126.01; Maricopa County; Arizona,no_ins_den,3286,733
04013112601,Census Tract 1126.01; Maricopa County; Arizona,no_ins_num,139,138
04013421502,Census Tract 4215.02; Maricopa County; Arizona,no_hs_den,2009,282
04013421502,Census Tract 4215.02; Maricopa County; Arizona,no_hs_num,189,164
04013421502,Census Tract 4215.02; Maricopa County; Arizona,poverty_den,3544,481
04013421502,Census Tract 4215.02; Maricopa County; Arizona,poverty_num,834,427
04013421502,Census Tract 4215.02; Maricopa County; Arizona,med_income,49870,13298
04013421502,Census Tract 4215.02; Maricopa County; Arizona,unemp_den,1753,269
04013421502,Census Tract 4215.02; Maricopa County; Arizona,unemp_num,158,82
04013421502,Census Tract 4215.02; Maricopa County; Arizona,no_ins_den,3569,483
04013421502,Census Tract 4215.02; Maricopa County; Arizona,no_ins_num,139,94
04013523104,Census Tract 5231.04; Maricopa County; Arizona,no_hs_den,4734,709
04013523104,Census Tract 5231.04; Maricopa County; Arizona,no_hs_num,81,77
04013523104,Census Tract 5231.04; Maricopa County; Arizona,poverty_den,6695,1090
04013523104,Census Tract 5231.04; Maricopa County; Arizona,poverty_num,1084,455
04013523104,Census Tract 5231.04; Maricopa County; Arizona,med_income,66730,10299
04013523104,Census Tract 5231.04; Maricopa County; Arizona,unemp_den,4286,784
04013523104,Census Tract 5231.04; Maricopa County; Arizona,unemp_num,109,61
04013523104,Census Tract 5231.04; Maricopa County; Arizona,no_ins_den,6700,1090
04013523104,Census Tract 5231.04; Maricopa County; Arizona,no_ins_num,91,117
04013420212,Census Tract 4202.12; Maricopa County; Arizona,no_hs_den,2312,236
04013420212,Census Tract 4202.12; Maricopa County; Arizona,no_hs_num,29,34
04013420212,Census Tract 4202.12; Maricopa County; Arizona,poverty_den,2781,358
04013420212,Census Tract 4202.12; Maricopa County; Arizona,poverty_num,99,73
04013420212,Census Tract 4202.12; Maricopa County; Arizona,med_income,90708,16203
04013420212,Census Tract 4202.12; Maricopa County; Arizona,unemp_den,1416,209
04013420212,Census Tract 4202.12; Maricopa County; Arizona,unemp_num,45,42
04013420212,Census Tract 4202.12; Maricopa County; Arizona,no_ins_den,2788,359
04013420212,Census Tract 4202.12; Maricopa County; Arizona,no_ins_num,24,27
04013421801,Census Tract 4218.01; Maricopa County; Arizona,no_hs_den,1885,343
04013421801,Census Tract 4218.01; Maricopa County; Arizona,no_hs_num,78,51
04013421801,Census Tract 4218.01; Maricopa County; Arizona,poverty_den,2848,501
04013421801,Census Tract 4218.01; Maricopa County; Arizona,poverty_num,108,61
04013421801,Census Tract 4218.01; Maricopa County; Arizona,med_income,78153,18349
04013421801,Census Tract 4218.01; Maricopa County; Arizona,unemp_den,1659,381
04013421801,Census Tract 4218.01; Maricopa County; Arizona,unemp_num,123,93
04013421801,Census Tract 4218.01; Maricopa County; Arizona,no_ins_den,2848,501
04013421801,Census Tract 4218.01; Maricopa County; Arizona,no_ins_num,130,79
04013114600,Census Tract 1146; Maricopa County; Arizona,no_hs_den,856,170
04013114600,Census Tract 1146; Maricopa County; Arizona,no_hs_num,79,61
04013114600,Census Tract 1146; Maricopa County; Arizona,poverty_den,1738,406
04013114600,Census Tract 1146; Maricopa County; Arizona,poverty_num,367,195
04013114600,Census Tract 1146; Maricopa County; Arizona,med_income,40521,15326
04013114600,Census Tract 1146; Maricopa County; Arizona,unemp_den,621,178
04013114600,Census Tract 1146; Maricopa County; Arizona,unemp_num,54,41
04013114600,Census Tract 1146; Maricopa County; Arizona,no_ins_den,1754,403
04013114600,Census Tract 1146; Maricopa County; Arizona,no_ins_num,5,9
04013112504,Census Tract 1125.04; Maricopa County; Arizona,no_hs_den,2230,420
04013112504,Census Tract 1125.04; Maricopa County; Arizona,no_hs_num,88,78
04013112504,Census Tract 1125.04; Maricopa County; Arizona,poverty_den,3708,711
04013112504,Census Tract 1125.04; Maricopa County; Arizona,poverty_num,681,410
04013112504,Census Tract 1125.04; Maricopa County; Arizona,med_income,68409,19486
04013112504,Census Tract 1125.04; Maricopa County; Arizona,unemp_den,1902,382
04013112504,Census Tract 1125.04; Maricopa County; Arizona,unemp_num,140,78
04013112504,Census Tract 1125.04; Maricopa County; Arizona,no_ins_den,3715,710
04013112504,Census Tract 1125.04; Maricopa County; Arizona,no_ins_num,113,85
04013092712,Census Tract 927.12; Maricopa County; Arizona,no_hs_den,2930,332
