GEOID,NAME,variable,estimate,moe
04003001602,Census Tract 16.02; Cochise County; Arizona,pop_total,3403,621
04003001602,Census Tract 16.02; Cochise County; Arizona,total_pop_r,3403,621
04003001602,Census Tract 16.02; Cochise County; Arizona,white_nh,1883,507
04003001602,Census Tract 16.02; Cochise County; Arizona,hispanic,798,327
04003001602,Census Tract 16.02; Cochise County; Arizona,total_occ,1511,224
04003001602,Census Tract 16.02; Cochise County; Arizona,renter,946,168
04003001701,Census Tract 17.01; Cochise County; Arizona,pop_total,4163,577
04003001701,Census Tract 17.01; Cochise County; Arizona,total_pop_r,4163,577
04003001701,Census Tract 17.01; Cochise County; Arizona,white_nh,2493,488
04003001701,Census Tract 17.01; Cochise County; Arizona,hispanic,1136,334
04003001701,Census Tract 17.01; Cochise County; Arizona,total_occ,1951,276
04003001701,Census Tract 17.01; Cochise County; Arizona,renter,913,218
04023966000,Census Tract 9660; Santa Cruz County; Arizona,pop_total,3354,362
04023966000,Census Tract 9660; Santa Cruz County; Arizona,total_pop_r,3354,362
04023966000,Census Tract 9660; Santa Cruz County; Arizona,white_nh,2695,299
04023966000,Census Tract 9660; Santa Cruz County; Arizona,hispanic,562,204
04023966000,Census Tract 9660; Santa Cruz County; Arizona,total_occ,1549,171
04023966000,Census Tract 9660; Santa Cruz County; Arizona,renter,360,140
04001944100,Census Tract 9441; Apache County; Arizona,pop_total,6026,391
04001944100,Census Tract 9441; Apache County; Arizona,total_pop_r,6026,391
04001944100,Census Tract 9441; Apache County; Arizona,white_nh,164,143
04001944100,Census Tract 9441; Apache County; Arizona,hispanic,155,74
04001944100,Census Tract 9441; Apache County; Arizona,total_occ,1488,116
04001944100,Census Tract 9441; Apache County; Arizona,renter,295,67
04001945100,Census Tract 9451; Apache County; Arizona,pop_total,2547,316
04001945100,Census Tract 9451; Apache County; Arizona,total_pop_r,2547,316
04001945100,Census Tract 9451; Apache County; Arizona,white_nh,67,37
04001945100,Census Tract 9451; Apache County; Arizona,hispanic,69,46
04001945100,Census Tract 9451; Apache County; Arizona,total_occ,756,85
04001945100,Census Tract 9451; Apache County; Arizona,renter,274,91
04005001500,Census Tract 15; Coconino County; Arizona,pop_total,3438,498
04005001500,Census Tract 15; Coconino County; Arizona,total_pop_r,3438,498
04005001500,Census Tract 15; Coconino County; Arizona,white_nh,3182,496
04005001500,Census Tract 15; Coconino County; Arizona,hispanic,130,77
04005001500,Census Tract 15; Coconino County; Arizona,total_occ,1846,286
04005001500,Census Tract 15; Coconino County; Arizona,renter,188,110
04005002000,Census Tract 20; Coconino County; Arizona,pop_total,1626,288
04005002000,Census Tract 20; Coconino County; Arizona,total_pop_r,1626,288
04005002000,Census Tract 20; Coconino County; Arizona,white_nh,1133,291
04005002000,Census Tract 20; Coconino County; Arizona,hispanic,119,111
04005002000,Census Tract 20; Coconino County; Arizona,total_occ,688,134
04005002000,Census Tract 20; Coconino County; Arizona,renter,212,125
04007000302,Census Tract 3.02; Gila County; Arizona,pop_total,2876,322
04007000302,Census Tract 3.02; Gila County; Arizona,total_pop_r,2876,322
04007000302,Census Tract 3.02; Gila County; Arizona,white_nh,2517,301
04007000302,Census Tract 3.02; Gila County; Arizona,hispanic,197,136
04007000302,Census Tract 3.02; Gila County; Arizona,total_occ,1292,138
04007000302,Census Tract 3.02; Gila County; Arizona,renter,108,64
04007000700,Census Tract 7; Gila County; Arizona,pop_total,1666,350
04007000700,Census Tract 7; Gila County; Arizona,total_pop_r,1666,350
04007000700,Census Tract 7; Gila County; Arizona,white_nh,1497,338
04007000700,Census Tract 7; Gila County; Arizona,hispanic,114,110
04007000700,Census Tract 7; Gila County; Arizona,total_occ,922,173
04007000700,Census Tract 7; Gila County; Arizona,renter,129,85
04013421202,Census Tract 4212.02; Maricopa County; Arizona,pop_total,3589,414
04013421202,Census Tract 4212.02; Maricopa County; Arizona,total_pop_r,3589,414
04013421202,Census Tract 4212.02; Maricopa County; Arizona,white_nh,1948,352
04013421202,Census Tract 4212.02; Maricopa County; Arizona,hispanic,1102,186
04013421202,Census Tract 4212.02; Maricopa County; Arizona,total_occ,1429,145
04013421202,Census Tract 4212.02; Maricopa County; Arizona,renter,411,102
04013216806,Census Tract 2168.06; Maricopa County; Arizona,pop_total,3104,325
04013216806,Census Tract 2168.06; Maricopa County; Arizona,total_pop_r,3104,325
04013216806,Census Tract 2168.06; Maricopa County; Arizona,white_nh,2814,297
04013216806,Census Tract 2168.06; Maricopa County; Arizona,hispanic,126,83
04013216806,Census Tract 2168.06; Maricopa County; Arizona,total_occ,1492,125
04013216806,Census Tract 2168.06; Maricopa County; Arizona,renter,228,89
04013422308,Census Tract 4223.08; Maricopa County; Arizona,pop_total,5164,633
04013422308,Census Tract 4223.08; Maricopa County; Arizona,total_pop_r,5164,633
04013422308,Census Tract 4223.08; Maricopa County; Arizona,white_nh,3247,535
04013422308,Census Tract 4223.08; Maricopa County; Arizona,hispanic,1164,586
04013422308,Census Tract 4223.08; Maricopa County; Arizona,total_occ,1919,177
04013422308,Census Tract 4223.08; Maricopa County; Arizona,renter,482,175
04013422213,Census Tract 4222.13; Maricopa County; Arizona,pop_total,2482,201
04013422213,Census Tract 4222.13; Maricopa County; Arizona,total_pop_r,2482,201
04013422213,Census Tract 4222.13; Maricopa County; Arizona,white_nh,1585,180
04013422213,Census Tract 4222.13; Maricopa County; Arizona,hispanic,622,133
04013422213,Census Tract 4222.13; Maricopa County; Arizona,total_occ,929,65
04013422213,Census Tract 4222.13; Maricopa County; Arizona,renter,126,54
04013115600,Census Tract 1156; Maricopa County; Arizona,pop_total,5137,812
04013115600,Census Tract 1156; Maricopa County; Arizona,total_pop_r,5137,812
04013115600,Census Tract 1156; Maricopa County; Arizona,white_nh,360,163
04013115600,Census Tract 1156; Maricopa County; Arizona,hispanic,3880,900
04013115600,Census Tract 1156; Maricopa County; Arizona,total_occ,1257,103
04013115600,Census Tract 1156; Maricopa County; Arizona,renter,203,130
04013114302,Census Tract 1143.02; Maricopa County; Arizona,pop_total,2593,414
04013114302,Census Tract 1143.02; Maricopa County; Arizona,total_pop_r,2593,414
04013114302,Census Tract 1143.02; Maricopa County; Arizona,white_nh,376,191
04013114302,Census Tract 1143.02; Maricopa County; Arizona,hispanic,1657,433
04013114302,Census Tract 1143.02; Maricopa County; Arizona,total_occ,988,123
04013114302,Census Tract 1143.02; Maricopa County; Arizona,renter,865,141
04013108400,Census Tract 1084; Maricopa County; Arizona,pop_total,5776,959
04013108400,Census Tract 1084; Maricopa County; Arizona,total_pop_r,5776,959
04013108400,Census Tract 1084; Maricopa County; Arizona,white_nh,3455,748
04013108400,Census Tract 1084; Maricopa County; Arizona,hispanic,1234,577
04013108400,Census Tract 1084; Maricopa County; Arizona,total_occ,3258,552
04013108400,Census Tract 1084; Maricopa County; Arizona,renter,1788,414
04013116100,Census Tract 1161; Maricopa County; Arizona,pop_total,4721,668
04013116100,Census Tract 1161; Maricopa County; Arizona,total_pop_r,4721,668
04013116100,Census Tract 1161; Maricopa County; Arizona,white_nh,429,136
04013116100,Census Tract 1161; Maricopa County; Arizona,hispanic,2420,497
04013116100,Census Tract 1161; Maricopa County; Arizona,total_occ,1678,305
04013116100,Census Tract 1161; Maricopa County; Arizona,renter,893,285
04013108602,Census Tract 1086.02; Maricopa County; Arizona,pop_total,6344,949
04013108602,Census Tract 1086.02; Maricopa County; Arizona,total_pop_r,6344,949
04013108602,Census Tract 1086.02; Maricopa County; Arizona,white_nh,2563,518
04013108602,Census Tract 1086.02; Maricopa County; Arizona,hispanic,2182,796
04013108602,Census Tract 1086.02; Maricopa County; Arizona,total_occ,3422,520
04013108602,Census Tract 1086.02; Maricopa County; Arizona,renter,2641,496
04013116712,Census Tract 1167.12; Maricopa County; Arizona,pop_total,6922,796
04013116712,Census Tract 1167.12; Maricopa County; Arizona,total_pop_r,6922,796
04013116712,Census Tract 1167.12; Maricopa County; Arizona,white_nh,3369,563
04013116712,Census Tract 1167.12; Maricopa County; Arizona,hispanic,1365,421
04013116712,Census Tract 1167.12; Maricopa County; Arizona,total_occ,2942,298
04013116712,Census Tract 1167.12; Maricopa County; Arizona,renter,1575,329
04013218200,Census Tract 2182; Maricopa County; Arizona,pop_total,6914,1160
04013218200,Census Tract 2182; Maricopa County; Arizona,total_pop_r,6914,1160
04013218200,Census Tract 2182; Maricopa County; Arizona,white_nh,3843,1024
04013218200,Census Tract 2182; Maricopa County; Arizona,hispanic,1507,521
04013218200,Census Tract 2182; Maricopa County; Arizona,total_occ,3092,342
04013218200,Census Tract 2182; Maricopa County; Arizona,renter,1909,360
04013218000,Census Tract 2180; Maricopa County; Arizona,pop_total,5134,769
04013218000,Census Tract 2180; Maricopa County; Arizona,total_pop_r,5134,769
04013218000,Census Tract 2180; Maricopa County; Arizona,white_nh,3188,783
04013218000,Census Tract 2180; Maricopa County; Arizona,hispanic,1067,332
04013218000,Census Tract 2180; Maricopa County; Arizona,total_occ,2467,351
04013218000,Census Tract 2180; Maricopa County; Arizona,renter,925,239
04013318700,Census Tract 3187; Maricopa County; Arizona,pop_total,5644,666
04013318700,Census Tract 3187; Maricopa County; Arizona,total_pop_r,5644,666
04013318700,Census Tract 3187; Maricopa County; Arizona,white_nh,3132,447
04013318700,Census Tract 3187; Maricopa County; Arizona,hispanic,1024,397
04013318700,Census Tract 3187; Maricopa County; Arizona,total_occ,2098,188
04013318700,Census Tract 3187; Maricopa County; Arizona,renter,1742,187
04013071910,Census Tract 719.10; Maricopa County; Arizona,pop_total,7073,1002
04013071910,Census Tract 719.10; Maricopa County; Arizona,total_pop_r,7073,1002
04013071910,Census Tract 719.10; Maricopa County; Arizona,white_nh,3285,720
04013071910,Census Tract 719.10; Maricopa County; Arizona,hispanic,2810,785
04013071910,Census Tract 719.10; Maricopa County; Arizona,total_occ,2581,256
04013071910,Census Tract 719.10; Maricopa County; Arizona,renter,958,299
04013115300,Census Tract 1153; Maricopa County; Arizona,pop_total,2567,537
04013115300,Census Tract 1153; Maricopa County; Arizona,total_pop_r,2567,537
04013115300,Census Tract 1153; Maricopa County; Arizona,white_nh,242,175
04013115300,Census Tract 1153; Maricopa County; Arizona,hispanic,1710,462
04013115300,Census Tract 1153; Maricopa County; Arizona,total_occ,955,154
04013115300,Census Tract 1153; Maricopa County; Arizona,renter,612,143
04013103303,Census Tract 1033.03; Maricopa County; Arizona,pop_total,3923,456
04013103303,Census Tract 1033.03; Maricopa County; Arizona,total_pop_r,3923,456
04013103303,Census Tract 1033.03; Maricopa County; Arizona,white_nh,2712,418
04013103303,Census Tract 1033.03; Maricopa County; Arizona,hispanic,553,339
04013103303,Census Tract 1033.03; Maricopa County; Arizona,total_occ,1704,177
04013103303,Census Tract 1033.03; Maricopa County; Arizona,renter,429,135
04013104900,Census Tract 1049; Maricopa County; Arizona,pop_total,4293,498
04013104900,Census Tract 1049; Maricopa County; Arizona,total_pop_r,4293,498
04013104900,Census Tract 1049; Maricopa County; Arizona,white_nh,3524,420
04013104900,Census Tract 1049; Maricopa County; Arizona,hispanic,448,271
04013104900,Census Tract 1049; Maricopa County; Arizona,total_occ,1670,180
04013104900,Census Tract 1049; Maricopa County; Arizona,renter,227,107
04013422509,Census Tract 4225.09; Maricopa County; Arizona,pop_total,4999,517
04013422509,Census Tract 4225.09; Maricopa County; Arizona,total_pop_r,4999,517
04013422509,Census Tract 4225.09; Maricopa County; Arizona,white_nh,3499,507
04013422509,Census Tract 4225.09; Maricopa County; Arizona,hispanic,975,273
04013422509,Census Tract 4225.09; Maricopa County; Arizona,total_occ,1827,234
04013422509,Census Tract 4225.09; Maricopa County; Arizona,renter,462,136
04013420901,Census Tract 4209.01; Maricopa County; Arizona,pop_total,3062,486
04013420901,Census Tract 4209.01; Maricopa County; Arizona,total_pop_r,3062,486
04013420901,Census Tract 4209.01; Maricopa County; Arizona,white_nh,1392,411
04013420901,Census Tract 4209.01; Maricopa County; Arizona,hispanic,891,338
04013420901,Census Tract 4209.01; Maricopa County; Arizona,total_occ,1110,120
04013420901,Census Tract 4209.01; Maricopa County; Arizona,renter,564,107
04013106600,Census Tract 1066; Maricopa County; Arizona,pop_total,3676,407
04013106600,Census Tract 1066; Maricopa County; Arizona,total_pop_r,3676,407
04013106600,Census Tract 1066; Maricopa County; Arizona,white_nh,3005,421
04013106600,Census Tract 1066; Maricopa County; Arizona,hispanic,551,187
04013106600,Census Tract 1066; Maricopa County; Arizona,total_occ,1590,221
04013106600,Census Tract 1066; Maricopa County; Arizona,renter,455,163
04013104217,Census Tract 1042.17; Maricopa County; Arizona,pop_total,5217,704
04013104217,Census Tract 1042.17; Maricopa County; Arizona,total_pop_r,5217,704
04013104217,Census Tract 1042.17; Maricopa County; Arizona,white_nh,3440,590
04013104217,Census Tract 1042.17; Maricopa County; Arizona,hispanic,1490,574
04013104217,Census Tract 1042.17; Maricopa County; Arizona,total_occ,1796,180
04013104217,Census Tract 1042.17; Maricopa County; Arizona,renter,580,149
04013110002,Census Tract 1100.02; Maricopa County; Arizona,pop_total,5037,696
04013110002,Census Tract 1100.02; Maricopa County; Arizona,total_pop_r,5037,696
04013110002,Census Tract 1100.02; Maricopa County; Arizona,white_nh,519,335
04013110002,Census Tract 1100.02; Maricopa County; Arizona,hispanic,4188,682
04013110002,Census Tract 1100.02; Maricopa County; Arizona,total_occ,1409,192
04013110002,Census Tract 1100.02; Maricopa County; Arizona,renter,285,169
04013319909,Census Tract 3199.09; Maricopa County; Arizona,pop_total,2539,380
04013319909,Census Tract 3199.09; Maricopa County; Arizona,total_pop_r,2539,380
04013319909,Census Tract 3199.09; Maricopa County; Arizona,white_nh,1913,342
04013319909,Census Tract 3199.09; Maricopa County; Arizona,hispanic,396,175
04013319909,Census Tract 3199.09; Maricopa County; Arizona,total_occ,1075,151
04013319909,Census Tract 3199.09; Maricopa County; Arizona,renter,78,47
04013104212,Census Tract 1042.12; Maricopa County; Arizona,pop_total,6424,1070
04013104212,Census Tract 1042.12; Maricopa County; Arizona,total_pop_r,6424,1070
04013104212,Census Tract 1042.12; Maricopa County; Arizona,white_nh,3595,807
04013104212,Census Tract 1042.12; Maricopa County; Arizona,hispanic,1945,801
04013104212,Census Tract 1042.12; Maricopa County; Arizona,total_occ,2371,345
04013104212,Census Tract 1042.12; Maricopa County; Arizona,renter,493,161
04013112301,Census Tract 1123.01; Maricopa County; Arizona,pop_total,5674,1199
04013112301,Census Tract 1123.01; Maricopa County; Arizona,total_pop_r,5674,1199
04013112301,Census Tract 1123.01; Maricopa County; Arizona,white_nh,164,117
04013112301,Census Tract 1123.01; Maricopa County; Arizona,hispanic,5315,1210
04013112301,Census Tract 1123.01; Maricopa County; Arizona,total_occ,2025,441
04013112301,Census Tract 1123.01; Maricopa County; Arizona,renter,1269,402
04013112601,Census Tract 1126.01; Maricopa County; Arizona,pop_total,3286,733
04013112601,Census Tract 1126.01; Maricopa County; Arizona,total_pop_r,3286,733
04013112601,Census Tract 1126.01; Maricopa County; Arizona,white_nh,143,91
04013112601,Census Tract 1126.01; Maricopa County; Arizona,hispanic,2987,732
04013112601,Census Tract 1126.01; Maricopa County; Arizona,total_occ,1160,181
04013112601,Census Tract 1126.01; Maricopa County; Arizona,renter,850,190
04013421502,Census Tract 4215.02; Maricopa County; Arizona,pop_total,3570,483
04013421502,Census Tract 4215.02; Maricopa County; Arizona,total_pop_r,3570,483
04013421502,Census Tract 4215.02; Maricopa County; Arizona,white_nh,1225,265
04013421502,Census Tract 4215.02; Maricopa County; Arizona,hispanic,2021,458
04013421502,Census Tract 4215.02; Maricopa County; Arizona,total_occ,1087,110
04013421502,Census Tract 4215.02; Maricopa County; Arizona,renter,671,139
04013523104,Census Tract 5231.04; Maricopa County; Arizona,pop_total,6706,1090
04013523104,Census Tract 5231.04; Maricopa County; Arizona,total_pop_r,6706,1090
04013523104,Census Tract 5231.04; Maricopa County; Arizona,white_nh,2021,405
04013523104,Census Tract 5231.04; Maricopa County; Arizona,hispanic,2578,703
04013523104,Census Tract 5231.04; Maricopa County; Arizona,total_occ,2859,368
04013523104,Census Tract 5231.04; Maricopa County; Arizona,renter,1783,286
04013420212,Census Tract 4202.12; Maricopa County; Arizona,pop_total,2791,359
04013420212,Census Tract 4202.12; Maricopa County; Arizona,total_pop_r,2791,359
04013420212,Census Tract 4202.12; Maricopa County; Arizona,white_nh,2061,254
04013420212,Census Tract 4202.12; Maricopa County; Arizona,hispanic,392,281
04013420212,Census Tract 4202.12; Maricopa County; Arizona,total_occ,1314,143
04013420212,Census Tract 4202.12; Maricopa County; Arizona,renter,159,57
04013421801,Census Tract 4218.01; Maricopa County; Arizona,pop_total,2854,501
04013421801,Census Tract 4218.01; Maricopa County; Arizona,total_pop_r,2854,501
04013421801,Census Tract 4218.01; Maricopa County; Arizona,white_nh,998,368
04013421801,Census Tract 4218.01; Maricopa County; Arizona,hispanic,1661,421
04013421801,Census Tract 4218.01; Maricopa County; Arizona,total_occ,1021,234
04013421801,Census Tract 4218.01; Maricopa County; Arizona,renter,221,81
04013114600,Census Tract 1146; Maricopa County; Arizona,pop_total,1754,403
04013114600,Census Tract 1146; Maricopa County; Arizona,total_pop_r,1754,403
04013114600,Census Tract 1146; Maricopa County; Arizona,white_nh,27,21
04013114600,Census Tract 1146; Maricopa County; Arizona,hispanic,1364,305
04013114600,Census Tract 1146; Maricopa County; Arizona,total_occ,435,64
04013114600,Census Tract 1146; Maricopa County; Arizona,renter,217,50
04013112504,Census Tract 1125.04; Maricopa County; Arizona,pop_total,3720,710
04013112504,Census Tract 1125.04; Maricopa County; Arizona,total_pop_r,3720,710
04013112504,Census Tract 1125.04; Maricopa County; Arizona,white_nh,524,246
04013112504,Census Tract 1125.04; Maricopa County; Arizona,hispanic,3029,707
04013112504,Census Tract 1125.04; Maricopa County; Arizona,total_occ,1160,176
04013112504,Census Tract 1125.04; Maricopa County; Arizona,renter,737,168
04013092712,Census Tract 927.12; Maricopa County; Arizona,pop_total,4933,780
04013092712,Census Tract 927.12; Maricopa County; Arizona,total_pop_r,4933,780
04013092712,Census Tract 927.12; Maricopa County; Arizona,white_nh,1321,337
04013092712,Census Tract 927.12; Maricopa County; Arizona,hispanic,2275,445
04013092712,Census Tract 927.12; Maricopa County; Arizona,total_occ,1592,224
04013092712,Census Tract 927.12; Maricopa County; Arizona,renter,607,238
04015951800,Census Tract 9518; Mohave County; Arizona,pop_total,3417,551
04015951800,Census Tract 9518; Mohave County; Arizona,total_pop_r,3417,551
04015951800,Census Tract 9518; Mohave County; Arizona,white_nh,1757,286
04015951800,Census Tract 9518; Mohave County; Arizona,hispanic,1495,529
04015951800,Census Tract 9518; Mohave County; Arizona,total_occ,1517,221
04015951800,Census Tract 9518; Mohave County; Arizona,renter,523,112
04019003901,Census Tract 39.01; Pima County; Arizona,pop_total,1977,300
04019003901,Census Tract 39.01; Pima County; Arizona,total_pop_r,1977,300
04019003901,Census Tract 39.01; Pima County; Arizona,white_nh,48,34
04019003901,Census Tract 39.01; Pima County; Arizona,hispanic,1767,304
04019003901,Census Tract 39.01; Pima County; Arizona,total_occ,589,69
04019003901,Census Tract 39.01; Pima County; Arizona,renter,114,58
04019001700,Census Tract 17; Pima County; Arizona,pop_total,2985,445
04019001700,Census Tract 17; Pima County; Arizona,total_pop_r,2985,445
04019001700,Census Tract 17; Pima County; Arizona,white_nh,2129,431
04019001700,Census Tract 17; Pima County; Arizona,hispanic,668,173
04019001700,Census Tract 17; Pima County; Arizona,total_occ,1531,175
04019001700,Census Tract 17; Pima County; Arizona,renter,690,143
04019002202,Census Tract 22.02; Pima County; Arizona,pop_total,2903,528
04019002202,Census Tract 22.02; Pima County; Arizona,total_pop_r,2903,528
04019002202,Census Tract 22.02; Pima County; Arizona,white_nh,389,202
04019002202,Census Tract 22.02; Pima County; Arizona,hispanic,1998,605
04019002202,Census Tract 22.02; Pima County; Arizona,total_occ,1195,195
04019002202,Census Tract 22.02; Pima County; Arizona,renter,504,189
04019004046,Census Tract 40.46; Pima County; Arizona,pop_total,4735,1086
04019004046,Census Tract 40.46; Pima County; Arizona,total_pop_r,4735,1086
04019004046,Census Tract 40.46; Pima County; Arizona,white_nh,3284,932
04019004046,Census Tract 40.46; Pima County; Arizona,hispanic,953,288
04019004046,Census Tract 40.46; Pima County; Arizona,total_occ,2210,280
04019004046,Census Tract 40.46; Pima County; Arizona,renter,1034,234
04019004625,Census Tract 46.25; Pima County; Arizona,pop_total,2341,293
04019004625,Census Tract 46.25; Pima County; Arizona,total_pop_r,2341,293
04019004625,Census Tract 46.25; Pima County; Arizona,white_nh,1210,207
04019004625,Census Tract 46.25; Pima County; Arizona,hispanic,701,255
04019004625,Census Tract 46.25; Pima County; Arizona,total_occ,1246,209
04019004625,Census Tract 46.25; Pima County; Arizona,renter,873,210
04019004636,Census Tract 46.36; Pima County; Arizona,pop_total,7462,761
04019004636,Census Tract 46.36; Pima County; Arizona,total_pop_r,7462,761
04019004636,Census Tract 46.36; Pima County; Arizona,white_nh,5047,852
04019004636,Census Tract 46.36; Pima County; Arizona,hispanic,1521,537
04019004636,Census Tract 46.36; Pima County; Arizona,total_occ,2566,212
04019004636,Census Tract 46.36; Pima County; Arizona,renter,193,113
04019004037,Census Tract 40.37; Pima County; Arizona,pop_total,2657,273
04019004037,Census Tract 40.37; Pima County; Arizona,total_pop_r,2657,273
04019004037,Census Tract 40.37; Pima County; Arizona,white_nh,990,232
04019004037,Census Tract 40.37; Pima County; Arizona,hispanic,1144,261
04019004037,Census Tract 40.37; Pima County; Arizona,total_occ,1181,132
04019004037,Census Tract 40.37; Pima County; Arizona,renter,530,121
04019004035,Census Tract 40.35; Pima County; Arizona,pop_total,3968,466
04019004035,Census Tract 40.35; Pima County; Arizona,total_pop_r,3968,466
04019004035,Census Tract 40.35; Pima County; Arizona,white_nh,1824,291
04019004035,Census Tract 40.35; Pima County; Arizona,hispanic,1342,296
04019004035,Census Tract 40.35; Pima County; Arizona,total_occ,1759,142
04019004035,Census Tract 40.35; Pima County; Arizona,renter,679,158
04019003302,Census Tract 33.02; Pima County; Arizona,pop_total,4162,439
04019003302,Census Tract 33.02; Pima County; Arizona,total_pop_r,4162,439
04019003302,Census Tract 33.02; Pima County; Arizona,white_nh,2556,362
04019003302,Census Tract 33.02; Pima County; Arizona,hispanic,1162,232
04019003302,Census Tract 33.02; Pima County; Arizona,total_occ,1769,253
04019003302,Census Tract 33.02; Pima County; Arizona,renter,298,109
04019004622,Census Tract 46.22; Pima County; Arizona,pop_total,2882,398
04019004622,Census Tract 46.22; Pima County; Arizona,total_pop_r,2882,398
04019004622,Census Tract 46.22; Pima County; Arizona,white_nh,2322,413
04019004622,Census Tract 46.22; Pima County; Arizona,hispanic,413,141
04019004622,Census Tract 46.22; Pima County; Arizona,total_occ,1596,248
04019004622,Census Tract 46.22; Pima County; Arizona,renter,703,119
04019002901,Census Tract 29.01; Pima County; Arizona,pop_total,5932,1118
04019002901,Census Tract 29.01; Pima County; Arizona,total_pop_r,5932,1118
04019002901,Census Tract 29.01; Pima County; Arizona,white_nh,3063,802
04019002901,Census Tract 29.01; Pima County; Arizona,hispanic,1782,624
04019002901,Census Tract 29.01; Pima County; Arizona,total_occ,2914,452
04019002901,Census Tract 29.01; Pima County; Arizona,renter,1804,409
04021000307,Census Tract 3.07; Pinal County; Arizona,pop_total,2421,562
04021000307,Census Tract 3.07; Pinal County; Arizona,total_pop_r,2421,562
04021000307,Census Tract 3.07; Pinal County; Arizona,white_nh,1999,574
04021000307,Census Tract 3.07; Pinal County; Arizona,hispanic,289,188
04021000307,Census Tract 3.07; Pinal County; Arizona,total_occ,937,122
04021000307,Census Tract 3.07; Pinal County; Arizona,renter,49,40
04027000200,Census Tract 2; Yuma County; Arizona,pop_total,3000,556
04027000200,Census Tract 2; Yuma County; Arizona,total_pop_r,3000,556
04027000200,Census Tract 2; Yuma County; Arizona,white_nh,588,196
04027000200,Census Tract 2; Yuma County; Arizona,hispanic,2292,522
04027000200,Census Tract 2; Yuma County; Arizona,total_occ,1254,248
04027000200,Census Tract 2; Yuma County; Arizona,renter,632,243
04015950500,Census Tract 9505; Mohave County; Arizona,pop_total,1332,283
04015950500,Census Tract 9505; Mohave County; Arizona,total_pop_r,1332,283
04015950500,Census Tract 9505; Mohave County; Arizona,white_nh,1001,230
04015950500,Census Tract 9505; Mohave County; Arizona,hispanic,170,143
04015950500,Census Tract 9505; Mohave County; Arizona,total_occ,668,182
04015950500,Census Tract 9505; Mohave County; Arizona,renter,388,176
04001942600,Census Tract 9426; Apache County; Arizona,pop_total,1429,305
04001942600,Census Tract 9426; Apache County; Arizona,total_pop_r,1429,305
04001942600,Census Tract 9426; Apache County; Arizona,white_nh,0,14
04001942600,Census Tract 9426; Apache County; Arizona,hispanic,74,62
04001942600,Census Tract 9426; Apache County; Arizona,total_occ,441,78
04001942600,Census Tract 9426; Apache County; Arizona,renter,26,17
04027000403,Census Tract 4.03; Yuma County; Arizona,pop_total,1119,293
04027000403,Census Tract 4.03; Yuma County; Arizona,total_pop_r,1119,293
04027000403,Census Tract 4.03; Yuma County; Arizona,white_nh,244,168
04027000403,Census Tract 4.03; Yuma County; Arizona,hispanic,867,255
04027000403,Census Tract 4.03; Yuma County; Arizona,total_occ,485,114
04027000403,Census Tract 4.03; Yuma County; Arizona,renter,201,72
04027011403,Census Tract 114.03; Yuma County; Arizona,pop_total,4784,943
04027011403,Census Tract 114.03; Yuma County; Arizona,total_pop_r,4784,943
04027011403,Census Tract 114.03; Yuma County; Arizona,white_nh,0,14
04027011403,Census Tract 114.03; Yuma County; Arizona,hispanic,4733,949
04027011403,Census Tract 114.03; Yuma County; Arizona,total_occ,1546,353
04027011403,Census Tract 114.03; Yuma County; Arizona,renter,599,278
04021001709,Census Tract 17.09; Pinal County; Arizona,pop_total,7976,796
04021001709,Census Tract 17.09; Pinal County; Arizona,total_pop_r,7976,796
04021001709,Census Tract 17.09; Pinal County; Arizona,white_nh,3628,565
04021001709,Census Tract 17.09; Pinal County; Arizona,hispanic,2408,486
04021001709,Census Tract 17.09; Pinal County; Arizona,total_occ,2596,251
04021001709,Census Tract 17.09; Pinal County; Arizona,renter,249,135
04021001405,Census Tract 14.05; Pinal County; Arizona,pop_total,4415,920
04021001405,Census Tract 14.05; Pinal County; Arizona,total_pop_r,4415,920
04021001405,Census Tract 14.05; Pinal County; Arizona,white_nh,2863,751
04021001405,Census Tract 14.05; Pinal County; Arizona,hispanic,1190,346
04021001405,Census Tract 14.05; Pinal County; Arizona,total_occ,1882,239
04021001405,Census Tract 14.05; Pinal County; Arizona,renter,573,140
04021001705,Census Tract 17.05; Pinal County; Arizona,pop_total,9410,1690
04021001705,Census Tract 17.05; Pinal County; Arizona,total_pop_r,9410,1690
04021001705,Census Tract 17.05; Pinal County; Arizona,white_nh,4342,776
04021001705,Census Tract 17.05; Pinal County; Arizona,hispanic,3101,1596
04021001705,Census Tract 17.05; Pinal County; Arizona,total_occ,2792,317
04021001705,Census Tract 17.05; Pinal County; Arizona,renter,523,220
04019004646,Census Tract 46.46; Pima County; Arizona,pop_total,4513,529
04019004646,Census Tract 46.46; Pima County; Arizona,total_pop_r,4513,529
04019004646,Census Tract 46.46; Pima County; Arizona,white_nh,2387,377
04019004646,Census Tract 46.46; Pima County; Arizona,hispanic,1244,350
04019004646,Census Tract 46.46; Pima County; Arizona,total_occ,1805,182
04019004646,Census Tract 46.46; Pima County; Arizona,renter,413,160
04019002603,Census Tract 26.03; Pima County; Arizona,pop_total,2935,562
04019002603,Census Tract 26.03; Pima County; Arizona,total_pop_r,2935,562
04019002603,Census Tract 26.03; Pima County; Arizona,white_nh,790,193
04019002603,Census Tract 26.03; Pima County; Arizona,hispanic,1650,409
